source,case_id,complexity,model,method,metric,score,diagram_name
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,RAG [rules only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Mistral,RAG [examples only],Completeness,5.0,mistral__rag_examples_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Mistral,RAG [examples only],Correctness,3.0,mistral__rag_examples_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Mistral,RAG [examples only],Understandability,4.0,mistral__rag_examples_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Mistral,RAG [examples only],Terminology alignment,5.0,mistral__rag_examples_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,4.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,3.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_41_video_suggestion_system,medium,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,RAG [rules only],Completeness,3.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,RAG [rules only],Correctness,3.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,RAG [rules only],Understandability,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,RAG [rules only],Terminology alignment,3.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_45_alarm_clock,simple,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,4.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_45_alarm_clock,simple,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,4.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_45_alarm_clock,simple,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_45_alarm_clock,simple,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,RAG [rules only],Completeness,4.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,RAG [rules only],Correctness,4.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,RAG [rules only],Understandability,5.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,RAG [rules only],Terminology alignment,5.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_47_safehome_security_function,simple,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,3.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_47_safehome_security_function,simple,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,3.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_47_safehome_security_function,simple,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,4.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_47_safehome_security_function,simple,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_52_microwave_oven,medium,Llama 3.1 8B Instruct,RAG [rules only],Completeness,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_52_microwave_oven,medium,Llama 3.1 8B Instruct,RAG [rules only],Correctness,4.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_52_microwave_oven,medium,Llama 3.1 8B Instruct,RAG [rules only],Understandability,4.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_52_microwave_oven,medium,Llama 3.1 8B Instruct,RAG [rules only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_52_microwave_oven,medium,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,4.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_52_microwave_oven,medium,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_52_microwave_oven,medium,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_52_microwave_oven,medium,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_54_weather_station_system,medium,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_54_weather_station_system,medium,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,4.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_54_weather_station_system,medium,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_54_weather_station_system,medium,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,DeepSeek R1 14B,RAG [rules only],Completeness,5.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,DeepSeek R1 14B,RAG [rules only],Correctness,5.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,DeepSeek R1 14B,RAG [rules only],Understandability,5.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,DeepSeek R1 14B,RAG [rules only],Terminology alignment,5.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Llama 3.1 8B Instruct,RAG [examples only],Completeness,5.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Llama 3.1 8B Instruct,RAG [examples only],Correctness,3.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Llama 3.1 8B Instruct,RAG [examples only],Understandability,4.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Llama 3.1 8B Instruct,RAG [examples only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Llama 3.1 8B Instruct,RAG [rules only],Completeness,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Llama 3.1 8B Instruct,RAG [rules only],Correctness,4.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Llama 3.1 8B Instruct,RAG [rules only],Understandability,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Llama 3.1 8B Instruct,RAG [rules only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,4.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_65_plane,simple,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,RAG [rules only],Completeness,5.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,RAG [rules only],Correctness,4.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,RAG [rules only],Understandability,3.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,RAG [rules only],Terminology alignment,5.0,deepseek_r1_14b__rag_rules_only__run_01
rag_ablation_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,4.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_70_atm_many_scenarios_7,medium,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,DeepSeek R1 14B,RAG [examples only],Completeness,5.0,deepseek_r1_14b__rag_examples_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,DeepSeek R1 14B,RAG [examples only],Correctness,5.0,deepseek_r1_14b__rag_examples_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,DeepSeek R1 14B,RAG [examples only],Understandability,5.0,deepseek_r1_14b__rag_examples_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,DeepSeek R1 14B,RAG [examples only],Terminology alignment,5.0,deepseek_r1_14b__rag_examples_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,Llama 3.1 8B Instruct,RAG [rules only],Completeness,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,Llama 3.1 8B Instruct,RAG [rules only],Correctness,4.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,Llama 3.1 8B Instruct,RAG [rules only],Understandability,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,Llama 3.1 8B Instruct,RAG [rules only],Terminology alignment,5.0,llama_3_1_8b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,Qwen 2.5 7B Instruct,RAG [rules only],Completeness,2.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,Qwen 2.5 7B Instruct,RAG [rules only],Correctness,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,Qwen 2.5 7B Instruct,RAG [rules only],Understandability,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_75_graderate,simple,Qwen 2.5 7B Instruct,RAG [rules only],Terminology alignment,5.0,qwen25_7b_instruct__rag_rules_only__run_01
rag_ablation_human_evaluation,case_78_class_campaign_version_2,medium,Qwen 2.5 7B Instruct,RAG [examples only],Completeness,2.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_78_class_campaign_version_2,medium,Qwen 2.5 7B Instruct,RAG [examples only],Correctness,3.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_78_class_campaign_version_2,medium,Qwen 2.5 7B Instruct,RAG [examples only],Understandability,3.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_78_class_campaign_version_2,medium,Qwen 2.5 7B Instruct,RAG [examples only],Terminology alignment,3.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_78_class_campaign_version_2,medium,Llama 3.1 8B Instruct,RAG [examples only],Completeness,1.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_78_class_campaign_version_2,medium,Llama 3.1 8B Instruct,RAG [examples only],Correctness,2.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_78_class_campaign_version_2,medium,Llama 3.1 8B Instruct,RAG [examples only],Understandability,2.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_78_class_campaign_version_2,medium,Llama 3.1 8B Instruct,RAG [examples only],Terminology alignment,2.0,llama_3_1_8b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_80_staff_member_class,medium,Qwen 2.5 7B Instruct,RAG [examples only],Completeness,5.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_80_staff_member_class,medium,Qwen 2.5 7B Instruct,RAG [examples only],Correctness,4.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_80_staff_member_class,medium,Qwen 2.5 7B Instruct,RAG [examples only],Understandability,5.0,qwen25_7b_instruct__rag_examples_only__run_01
rag_ablation_human_evaluation,case_80_staff_member_class,medium,Qwen 2.5 7B Instruct,RAG [examples only],Terminology alignment,5.0,qwen25_7b_instruct__rag_examples_only__run_01
