model,method,run_id,case_id,run_file,path,errors
Mistral,Zero-shot,open_source__mistral__zero_shot,case_16_weather_monitoring_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_16_weather_monitoring_system/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: ChoosingParameter, InvalidLocation, LoggedIn, LoggedOut, NotRegistered, ValidLocation, ViewingDetails"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_18_digidoclocker,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_18_digidoclocker/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: CertificateApplied, LoggedInCitizen, LoggedOut, LoggedOutRegistrar, RegisteringCitizen, RequestingCertificates, UnregisteredCitizen, UploadingDocuments, VerificationCompleted, VerificationRequested"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_28_ott_based_system_mini_reel,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_28_ott_based_system_mini_reel/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*])
Mistral,Zero-shot,open_source__mistral__zero_shot,case_32_e_visa_processing_and_follow_up_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_32_e_visa_processing_and_follow_up_system/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*])
Mistral,Zero-shot,open_source__mistral__zero_shot,case_33_farm_management_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_33_farm_management_system/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*])
Mistral,Zero-shot,open_source__mistral__zero_shot,case_34_green_rides,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_34_green_rides/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Accident, DrivingMode, EatingPlace, Feedback, JourneyCompleted, Login, PlaceToEat"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_37_online_quiz_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_37_online_quiz_system/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: LoginScreen, StudentDashboard, TeacherDashboard, TeacherResults"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_39_website_development,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_39_website_development/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: CareerOpportunities, HomePage, JobApplicationSubmitted, ProjectDetails"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_41_video_suggestion_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_41_video_suggestion_system/run_01.puml,"missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: GatheringVideos, Idle, ProcessingVideos, RequestReceived, SendingVideos, VideoSent"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_45_alarm_clock,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_45_alarm_clock/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Active, Off"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_46_digital_watch,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_46_digital_watch/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*])
Mistral,Zero-shot,open_source__mistral__zero_shot,case_47_safehome_security_function,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_47_safehome_security_function/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: System.PowerOn
Mistral,Zero-shot,open_source__mistral__zero_shot,case_51_process_sale,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_51_process_sale/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: ItemsSelection, PaymentCompleted, PaymentVerification, WaitingForCustomer"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_52_microwave_oven,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_52_microwave_oven/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*])
Mistral,Zero-shot,open_source__mistral__zero_shot,case_54_weather_station_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_54_weather_station_system/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: ConfigMode, ControlledMode, Running, ShutDown"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_59_atm_1,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_59_atm_1/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: CancellationOption, CustomAmountInput, Idle, PredefinedSelection, TransactionCancelled, TransactionCompleted, WithdrawalAmountSelection"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_60_atm_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_60_atm_2/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Idle
Mistral,Zero-shot,open_source__mistral__zero_shot,case_65_plane,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_65_plane/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Arrival, Maintenance, Operations, Order, OutOfService, Preparation"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_67_atm_many_scenarios_1,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_67_atm_many_scenarios_1/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*])
Mistral,Zero-shot,open_source__mistral__zero_shot,case_70_atm_many_scenarios_7,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_70_atm_many_scenarios_7/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Arrived, CardInserted, CardRetained, ChooseOption, CorrectPIN, IncorrectPIN, ProcessRequest, ReturnCard"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_75_graderate,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_75_graderate/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Active, Archived, Expired, Waiting"
Mistral,Zero-shot,open_source__mistral__zero_shot,case_78_class_campaign_version_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_78_class_campaign_version_2/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*])
Mistral,Zero-shot,open_source__mistral__zero_shot,case_80_staff_member_class,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__mistral__zero_shot/case_80_staff_member_class/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Archived, Assigned, Employed, Unassigned, Unemployed"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_01_healthcare_portal,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_01_healthcare_portal/run_01.puml,duplicate_transitions_detected (3) | unreachable_states_detected | unreachable: Feedback Collection
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_02_inventory,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_02_inventory/run_01.puml,"multiple_initial_state_transitions (InventoryMenu, AddGoods)"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_12_business_process_outsourcing_bpo_management_system_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_12_business_process_outsourcing_bpo_management_system_2/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Display Matching Users, Filter by Category, Filter by Price Range, Initial State"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_15_e_ticketing_for_bus,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_15_e_ticketing_for_bus/run_01.puml,"unreachable_states_detected | unreachable: Final, Logout"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_16_weather_monitoring_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_16_weather_monitoring_system/run_01.puml,choice_node_without_guarded_outgoing_transitions (Register)
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_18_digidoclocker,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_18_digidoclocker/run_01.puml,"duplicate_transitions_detected (5) | unreachable_states_detected | unreachable: RegistrarReapply, RegistrarRequest, SessionEnd"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_28_ott_based_system_mini_reel,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_28_ott_based_system_mini_reel/run_01.puml,missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Discussion
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_32_e_visa_processing_and_follow_up_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_32_e_visa_processing_and_follow_up_system/run_01.puml,"missing_final_state_transition (state --> [*]) | duplicate_transitions_detected (1) | unreachable_states_detected | unreachable: Account Created, Application Applied, Cancelled Application, Check Status, Feedback Given, Logged In, Logged Out, Modified Details, View Status, Viewed Details, Viewed Purpose"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_33_farm_management_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_33_farm_management_system/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | unreachable_states_detected | unreachable: Continue Using Service, Labour Availability, Logged In, Main Area, Market Conditions, Market Report, Pest Control Help, Pest Control Techniques, Soil Suggestions, Weather Insights"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_37_online_quiz_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_37_online_quiz_system/run_01.puml,unreachable_states_detected | unreachable: Logged Out
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_39_website_development,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_39_website_development/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Apply for Job, Career Opportunities, Check Application Status, View Updates"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_41_video_suggestion_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_41_video_suggestion_system/run_01.puml,missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_46_digital_watch,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_46_digital_watch/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Adjust Alarm Hour, Adjust Alarm Minute, Adjust Hour, Adjust Minute, Alarm Off, Alarm On, Alarm Triggered, Light Off, Light On, View Time"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_47_safehome_security_function,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_47_safehome_security_function/run_01.puml,missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Password Entry
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_51_process_sale,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_51_process_sale/run_01.puml,"unreachable_states_detected | unreachable: AddingItems, PaymentCompleted, PaymentVerification, SaleCompleted"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_52_microwave_oven,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_52_microwave_oven/run_01.puml,"unreachable_states_detected | unreachable: Cancelled, Choose Power Level, Cooking, Display Time, Door Open, Set Cooking Time, Stopped"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_54_weather_station_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_54_weather_station_system/run_01.puml,missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Controlled
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_59_atm_1,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_59_atm_1/run_01.puml,missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_60_atm_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_60_atm_2/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: End, Enter Custom Amount, Re-enter Amount, Select Amount, Transaction Rejected, Transaction Successful, Transaction Verification, Verify Transaction | orphan_states_detected | orphan: Transaction Verification | choice_node_without_outgoing_transitions (Transaction Verification)"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_65_plane,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_65_plane/run_01.puml,unreachable_states_detected | unreachable: OutOfService
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_67_atm_many_scenarios_1,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_67_atm_many_scenarios_1/run_01.puml,"multiple_initial_state_transitions (InsertCard, Card Returned) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Cash Dispensed, PIN Verified, Waiting for PIN, Withdrawal Requested"
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_70_atm_many_scenarios_7,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_70_atm_many_scenarios_7/run_01.puml,unreachable_states_detected | unreachable: Invalid Card | orphan_states_detected | orphan: Invalid Card
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_75_graderate,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_75_graderate/run_01.puml,missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,Few-shot,open_source__qwen25_7b_instruct__few_shot,case_80_staff_member_class,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__few_shot/case_80_staff_member_class/run_01.puml,missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_01_healthcare_portal,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_01_healthcare_portal/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: CashPayment, FeedbackCollection, InsurancePayment, InsuranceValidation, Logout, PaymentProcess, ServiceCompletion"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_02_inventory,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_02_inventory/run_01.puml,missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_12_business_process_outsourcing_bpo_management_system_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_12_business_process_outsourcing_bpo_management_system_2/run_01.puml,"multiple_initial_state_transitions (SelectFilterCategory, SelectPriceRange) | missing_final_state_transition (state --> [*])"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_15_e_ticketing_for_bus,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_15_e_ticketing_for_bus/run_01.puml,"unreachable_states_detected | unreachable: Account Management, Book Ticket, Check Ticket Status, Logged In, Login, Logout, Make Payment, Validate Registration"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_16_weather_monitoring_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_16_weather_monitoring_system/run_01.puml,unreachable_states_detected | unreachable: Logout | orphan_states_detected | orphan: Logout
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_18_digidoclocker,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_18_digidoclocker/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Apply for Certificate, Apply for Multiple Certificates, Citizen Home, Citizen Login, Continue Requesting Certificates, Continue Uploading Documents, End Session, Registrar Home, Registrar Login, Request Certificates, Upload Documents, View Profile"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_28_ott_based_system_mini_reel,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_28_ott_based_system_mini_reel/run_01.puml,unreachable_states_detected | unreachable: UploadingVideos
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_32_e_visa_processing_and_follow_up_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_32_e_visa_processing_and_follow_up_system/run_01.puml,"duplicate_transitions_detected (2) | unreachable_states_detected | unreachable: ApplicationCancelChoice, ApplicationChoice, ApplyForVisa, CancelApplication, CheckStatus, DetailModificationChoice, DetailViewChoice, EndJoin, FeedbackChoice, GiveFeedback, ModifyDetails, StartChoice, StatusCheckChoice, StatusViewChoice, ViewDetails, ViewPurpose, ViewStatus | orphan_states_detected | orphan: ApplicationCancelChoice, StartChoice | choice_node_without_guarded_outgoing_transitions (AccountCreationChoice) | choice_node_without_outgoing_transitions (ApplicationCancelChoice) | choice_node_without_guarded_outgoing_transitions (ApplicationChoice) | choice_node_without_guarded_outgoing_transitions (DetailModificationChoice) | choice_node_without_guarded_outgoing_transitions (DetailViewChoice) | choice_node_without_outgoing_transitions (EndJoin) | choice_node_without_guarded_outgoing_transitions (FeedbackChoice) | choice_node_without_guarded_outgoing_transitions (LoginChoice) | choice_node_without_outgoing_transitions (StartChoice) | choice_node_without_guarded_outgoing_transitions (StatusCheckChoice) | choice_node_without_guarded_outgoing_transitions (StatusViewChoice)"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_33_farm_management_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_33_farm_management_system/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_final_state_transition (state --> [*]) | duplicate_transitions_detected (5) | unreachable_states_detected | unreachable: Logout | orphan_states_detected | orphan: Logout
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_34_green_rides,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_34_green_rides/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | multiple_initial_state_transitions (Login, ViewDetails) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: DisplayJourneyDetails, Login <<initial>>"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_37_online_quiz_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_37_online_quiz_system/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Answer Quiz, Create Quiz, Edit Quiz, Final State, Post Quiz, Save Quiz, Select Quiz, Student Login, Submit Quiz, Teacher Login, TeacherMain, View Quiz Results, View Result | orphan_states_detected | orphan: Create Quiz, Final State, Student Login, Teacher Login"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_39_website_development,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_39_website_development/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: ApplicationForm, CareerOpportunities, NavigationBar, PhotoView, ProjectInfo, UpdateInfo, VideoView"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_41_video_suggestion_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_41_video_suggestion_system/run_01.puml,"unreachable_states_detected | unreachable: add details, gather videos, send videos, user request"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_45_alarm_clock,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_45_alarm_clock/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Alarm Ringing Choice, Alarm Set Choice | orphan_states_detected | orphan: Alarm Ringing Choice, Alarm Set Choice | choice_node_without_outgoing_transitions (Alarm Ringing Choice) | choice_node_without_outgoing_transitions (Alarm Set Choice)"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_46_digital_watch,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_46_digital_watch/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Alarm Off, Alarm On, Light Off, Light On"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_47_safehome_security_function,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_47_safehome_security_function/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Alarm Activated, False Alarm, Monitoring, Password Entered, Power-On Check, System Ready, System Stopped | orphan_states_detected | orphan: False Alarm"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_51_process_sale,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_51_process_sale/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: SaleCompleted | orphan_states_detected | orphan: SaleCompleted
