llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
Mistral,rag,case_47_safehome_security_function,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_47_safehome_security_function\run_01.puml,dataset\case_47_safehome_security_function\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""ActingOnAlarm"",""Idle"",""MonitoringSystemStatus"",""Resetting""]","[""Activate"",""AlarmActivated"",""AskForPINAgain"",""CheckWorking"",""ContinueMonitoring"",""EnterPassword"",""EverythingFine"",""FalseAlarmOrTimeEnds"",""Monitoring"",""NoSensorTriggered"",""OptionsDisplayed"",""PasswordCorrect"",""PasswordIncorrect"",""PowerOn"",""ProblemDuringStartup"",""ReadyToUse"",""Reset"",""SensorTriggered"",""Stop"",""SendAlerts"",""TurnOff""]","[{""ground_truth_state"":""ActingOnAlarm"",""candidate_state"":""AlarmActivated"",""ground_truth_normalized"":""acting on alarm"",""candidate_normalized"":""alarm activated"",""similarity"":0.776868,""match_type"":""relaxed""},{""ground_truth_state"":""MonitoringSystemStatus"",""candidate_state"":""Monitoring"",""ground_truth_normalized"":""monitoring system status"",""candidate_normalized"":""monitoring"",""similarity"":0.728893,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Resetting"",""candidate_state"":""Reset"",""ground_truth_normalized"":""resetting"",""candidate_normalized"":""reset"",""similarity"":0.963797,""match_type"":""strict""}]","[""Idle""]","[""Activate"",""AskForPINAgain"",""CheckWorking"",""ContinueMonitoring"",""EnterPassword"",""EverythingFine"",""FalseAlarmOrTimeEnds"",""NoSensorTriggered"",""OptionsDisplayed"",""PasswordCorrect"",""PasswordIncorrect"",""PowerOn"",""ProblemDuringStartup"",""ReadyToUse"",""SensorTriggered"",""Stop"",""SendAlerts"",""TurnOff""]",4,21,3,1,18,0.142857,0.75,0.24
Qwen_2.5_7B,rag,case_47_safehome_security_function,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_47_safehome_security_function\run_01.puml,dataset\case_47_safehome_security_function\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""ActingOnAlarm"",""Idle"",""MonitoringSystemStatus"",""Resetting""]","[""Activating"",""AlarmTriggered"",""ContinueMonitoring"",""Monitoring"",""PowerOnCheck"",""ReadyToUse"",""SendingAlerts"",""StartupProblem"",""StartupReady"",""TurningOff""]","[{""ground_truth_state"":""ActingOnAlarm"",""candidate_state"":""AlarmTriggered"",""ground_truth_normalized"":""acting on alarm"",""candidate_normalized"":""alarm triggered"",""similarity"":0.816991,""match_type"":""strict""},{""ground_truth_state"":""MonitoringSystemStatus"",""candidate_state"":""Monitoring"",""ground_truth_normalized"":""monitoring system status"",""candidate_normalized"":""monitoring"",""similarity"":0.728893,""match_type"":""relaxed_lexical""}]","[""Idle"",""Resetting""]","[""Activating"",""ContinueMonitoring"",""PowerOnCheck"",""ReadyToUse"",""SendingAlerts"",""StartupProblem"",""StartupReady"",""TurningOff""]",4,10,2,2,8,0.2,0.5,0.285714
DeepSeek_R1_14B,few_shot,case_51_process_sale,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_51_process_sale\run_01.puml,dataset\case_51_process_sale\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""AuthorizingPayment"",""EnteringItems"",""WaitingForPayment"",""WaitingForSale""]","[""Idle"",""PaymentRequired"",""ProcessingCardOrCheckPayment"",""ProcessingCashPayment"",""SaleCompleted"",""WaitingForItems""]","[{""ground_truth_state"":""AuthorizingPayment"",""candidate_state"":""PaymentRequired"",""ground_truth_normalized"":""authorizing payment"",""candidate_normalized"":""payment required"",""similarity"":0.606813,""match_type"":""relaxed""},{""ground_truth_state"":""EnteringItems"",""candidate_state"":""WaitingForItems"",""ground_truth_normalized"":""enter items"",""candidate_normalized"":""waiting for items"",""similarity"":0.513773,""match_type"":""relaxed""},{""ground_truth_state"":""WaitingForPayment"",""candidate_state"":""ProcessingCardOrCheckPayment"",""ground_truth_normalized"":""waiting for payment"",""candidate_normalized"":""processing card or check payment"",""similarity"":0.586751,""match_type"":""relaxed""},{""ground_truth_state"":""WaitingForSale"",""candidate_state"":""SaleCompleted"",""ground_truth_normalized"":""waiting for sale"",""candidate_normalized"":""sale completed"",""similarity"":0.691434,""match_type"":""relaxed""}]",[],"[""Idle"",""ProcessingCashPayment""]",4,6,4,0,2,0.666667,1.0,0.8
Llama_3.1_8B,few_shot,case_51_process_sale,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_51_process_sale\run_01.puml,dataset\case_51_process_sale\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""AuthorizingPayment"",""EnteringItems"",""WaitingForPayment"",""WaitingForSale""]","[""Complete sale"",""Entering items"",""Payment"",""Return to waiting"",""Verify payment"",""Waiting for new sale""]","[{""ground_truth_state"":""AuthorizingPayment"",""candidate_state"":""Verify payment"",""ground_truth_normalized"":""authorizing payment"",""candidate_normalized"":""verify payment"",""similarity"":0.667575,""match_type"":""relaxed""},{""ground_truth_state"":""EnteringItems"",""candidate_state"":""Entering items"",""ground_truth_normalized"":""enter items"",""candidate_normalized"":""enter items"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""WaitingForPayment"",""candidate_state"":""Payment"",""ground_truth_normalized"":""waiting for payment"",""candidate_normalized"":""payment"",""similarity"":0.715955,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""WaitingForSale"",""candidate_state"":""Waiting for new sale"",""ground_truth_normalized"":""waiting for sale"",""candidate_normalized"":""waiting for new sale"",""similarity"":0.922757,""match_type"":""strict""}]",[],"[""Complete sale"",""Return to waiting""]",4,6,4,0,2,0.666667,1.0,0.8
Mistral,rag,case_51_process_sale,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_51_process_sale\run_01.puml,dataset\case_51_process_sale\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""AuthorizingPayment"",""EnteringItems"",""WaitingForPayment"",""WaitingForSale""]","[""CardCheck"",""CashPayment"",""PaymentRejected"",""PaymentVerified"",""Record items"",""Waiting for customer"",""Waiting for payment""]","[{""ground_truth_state"":""AuthorizingPayment"",""candidate_state"":""PaymentVerified"",""ground_truth_normalized"":""authorizing payment"",""candidate_normalized"":""payment verified"",""similarity"":0.648598,""match_type"":""relaxed""},{""ground_truth_state"":""WaitingForPayment"",""candidate_state"":""Waiting for payment"",""ground_truth_normalized"":""waiting for payment"",""candidate_normalized"":""waiting for payment"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""WaitingForSale"",""candidate_state"":""Waiting for customer"",""ground_truth_normalized"":""waiting for sale"",""candidate_normalized"":""waiting for customer"",""similarity"":0.692467,""match_type"":""relaxed""}]","[""EnteringItems""]","[""CardCheck"",""CashPayment"",""PaymentRejected"",""Record items""]",4,7,3,1,4,0.428571,0.75,0.545455
Qwen_2.5_7B,rag,case_51_process_sale,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_51_process_sale\run_01.puml,dataset\case_51_process_sale\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""AuthorizingPayment"",""EnteringItems"",""WaitingForPayment"",""WaitingForSale""]","[""Completed sale"",""Recording items"",""Waiting for new sale"",""Waiting for payment""]","[{""ground_truth_state"":""WaitingForPayment"",""candidate_state"":""Waiting for payment"",""ground_truth_normalized"":""waiting for payment"",""candidate_normalized"":""waiting for payment"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""WaitingForSale"",""candidate_state"":""Waiting for new sale"",""ground_truth_normalized"":""waiting for sale"",""candidate_normalized"":""waiting for new sale"",""similarity"":0.922757,""match_type"":""strict""}]","[""AuthorizingPayment"",""EnteringItems""]","[""Completed sale"",""Recording items""]",4,4,2,2,2,0.5,0.5,0.5
DeepSeek_R1_14B,few_shot,case_52_microwave_oven,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_52_microwave_oven\run_01.puml,dataset\case_52_microwave_oven\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Disabled"",""Enabled"",""Full Power"",""Half Power"",""Operation"",""Set Time"",""Waiting""]","[""Cooking"",""Ready"",""SelectPowerLevel"",""SetCookingTime"",""Stopped""]","[{""ground_truth_state"":""Set Time"",""candidate_state"":""SetCookingTime"",""ground_truth_normalized"":""set time"",""candidate_normalized"":""set cooking time"",""similarity"":0.691768,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Waiting"",""candidate_state"":""Ready"",""ground_truth_normalized"":""waiting"",""candidate_normalized"":""ready"",""similarity"":0.524358,""match_type"":""relaxed""}]","[""Disabled"",""Enabled"",""Full Power"",""Half Power"",""Operation""]","[""Cooking"",""SelectPowerLevel"",""Stopped""]",7,5,2,5,3,0.4,0.285714,0.333333
Llama_3.1_8B,few_shot,case_52_microwave_oven,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_52_microwave_oven\run_01.puml,dataset\case_52_microwave_oven\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Disabled"",""Enabled"",""Full Power"",""Half Power"",""Operation"",""Set Time"",""Waiting""]","[""Cooking"",""Idle"",""Stopped""]",[],"[""Disabled"",""Enabled"",""Full Power"",""Half Power"",""Operation"",""Set Time"",""Waiting""]","[""Cooking"",""Idle"",""Stopped""]",7,3,0,7,3,0.0,0.0,0.0
Mistral,rag,case_52_microwave_oven,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_52_microwave_oven\run_01.puml,dataset\case_52_microwave_oven\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Disabled"",""Enabled"",""Full Power"",""Half Power"",""Operation"",""Set Time"",""Waiting""]","[""Alarm"",""ATM"",""CardRetained"",""Checking"",""Cook"",""Cooking"",""Disabled"",""Done"",""DoorOpen"",""DoorOpenItem"",""DoorShut"",""DoorShutItem"",""Idle"",""MicrowaveOven"",""Options"",""OutOfCash"",""Oven"",""PINEntry"",""PINEntryIncorrect"",""ReadyToCook"",""Waiting"",""WithdrawalRequest"",""WithdrawalRequestApproved"",""WithdrawalRequestRejected""]","[{""ground_truth_state"":""Disabled"",""candidate_state"":""Disabled"",""ground_truth_normalized"":""disabled"",""candidate_normalized"":""disabled"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting"",""candidate_state"":""Waiting"",""ground_truth_normalized"":""waiting"",""candidate_normalized"":""waiting"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Enabled"",""Full Power"",""Half Power"",""Operation"",""Set Time""]","[""Alarm"",""ATM"",""CardRetained"",""Checking"",""Cook"",""Cooking"",""Done"",""DoorOpen"",""DoorOpenItem"",""DoorShut"",""DoorShutItem"",""Idle"",""MicrowaveOven"",""Options"",""OutOfCash"",""Oven"",""PINEntry"",""PINEntryIncorrect"",""ReadyToCook"",""WithdrawalRequest"",""WithdrawalRequestApproved"",""WithdrawalRequestRejected""]",7,24,2,5,22,0.083333,0.285714,0.129032
Qwen_2.5_7B,rag,case_52_microwave_oven,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_52_microwave_oven\run_01.puml,dataset\case_52_microwave_oven\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Disabled"",""Enabled"",""Full Power"",""Half Power"",""Operation"",""Set Time"",""Waiting""]","[""Cooking"",""Door Open"",""Door Shut"",""PowerSelection"",""Stop Cooking"",""TimeSetting"",""DisplayTime""]","[{""ground_truth_state"":""Half Power"",""candidate_state"":""PowerSelection"",""ground_truth_normalized"":""half power"",""candidate_normalized"":""power selection"",""similarity"":0.507413,""match_type"":""relaxed""},{""ground_truth_state"":""Set Time"",""candidate_state"":""TimeSetting"",""ground_truth_normalized"":""set time"",""candidate_normalized"":""time setting"",""similarity"":0.832978,""match_type"":""strict""}]","[""Disabled"",""Enabled"",""Full Power"",""Operation"",""Waiting""]","[""Cooking"",""Door Open"",""Door Shut"",""Stop Cooking"",""DisplayTime""]",7,7,2,5,5,0.285714,0.285714,0.285714
DeepSeek_R1_14B,few_shot,case_54_weather_station_system,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_54_weather_station_system\run_01.puml,dataset\case_54_weather_station_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""Configuration Mode"",""Controlled Mode"",""Running"",""Shutdown""]","[{""ground_truth_state"":""Configuring"",""candidate_state"":""Configuration Mode"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""configuration mode"",""similarity"":0.648217,""match_type"":""relaxed""},{""ground_truth_state"":""Controlled"",""candidate_state"":""Controlled Mode"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled mode"",""similarity"":0.720561,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""Shutdown"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""shutdown"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Collecting"",""Operation"",""Summarizing"",""Testing"",""Transmitting""]",[],9,4,4,5,0,1.0,0.444444,0.615385
Llama_3.1_8B,few_shot,case_54_weather_station_system,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_54_weather_station_system\run_01.puml,dataset\case_54_weather_station_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""Configuration Mode"",""Controlled Mode"",""Data Collection"",""Restart"",""Running"",""Status Checking"",""Summary Preparation""]","[{""ground_truth_state"":""Collecting"",""candidate_state"":""Data Collection"",""ground_truth_normalized"":""collect"",""candidate_normalized"":""data collection"",""similarity"":0.490738,""match_type"":""relaxed""},{""ground_truth_state"":""Configuring"",""candidate_state"":""Configuration Mode"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""configuration mode"",""similarity"":0.648217,""match_type"":""relaxed""},{""ground_truth_state"":""Controlled"",""candidate_state"":""Controlled Mode"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled mode"",""similarity"":0.720561,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""Restart"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""restart"",""similarity"":0.556699,""match_type"":""relaxed""},{""ground_truth_state"":""Summarizing"",""candidate_state"":""Summary Preparation"",""ground_truth_normalized"":""summarizing"",""candidate_normalized"":""summary preparation"",""similarity"":0.577728,""match_type"":""relaxed""}]","[""Operation"",""Testing"",""Transmitting""]","[""Status Checking""]",9,7,6,3,1,0.857143,0.666667,0.75
Mistral,rag,case_54_weather_station_system,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_54_weather_station_system\run_01.puml,dataset\case_54_weather_station_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""Checking Status"",""Collecting Data"",""Configuration Mode"",""Controlled Mode"",""GovernmentOfficialDashboard"",""HealthWorkerDashboard"",""Initialize\\nComponent"",""NotIndian"",""PatientDashboard"",""Preparing Summary"",""Processing Update"",""Running"",""Shutdown Condition"",""Unloading Phase"",""Verification"",""Waiting for Update""]","[{""ground_truth_state"":""Collecting"",""candidate_state"":""Collecting Data"",""ground_truth_normalized"":""collect"",""candidate_normalized"":""collect data"",""similarity"":0.639959,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Configuring"",""candidate_state"":""Configuration Mode"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""configuration mode"",""similarity"":0.648217,""match_type"":""relaxed""},{""ground_truth_state"":""Controlled"",""candidate_state"":""Controlled Mode"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled mode"",""similarity"":0.720561,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""Shutdown Condition"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""shutdown condition"",""similarity"":0.737148,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Summarizing"",""candidate_state"":""Preparing Summary"",""ground_truth_normalized"":""summarizing"",""candidate_normalized"":""preparing summary"",""similarity"":0.680168,""match_type"":""relaxed""}]","[""Operation"",""Testing"",""Transmitting""]","[""Checking Status"",""GovernmentOfficialDashboard"",""HealthWorkerDashboard"",""Initialize\\nComponent"",""NotIndian"",""PatientDashboard"",""Processing Update"",""Unloading Phase"",""Verification"",""Waiting for Update""]",9,16,6,3,10,0.375,0.666667,0.48
